,time,user_id,creative_id,click_times,ad_id,product_id,product_category,advertiser_id,industry,age,gender
2377,88,293288,4230176,1,3628994,\N,12,10989,6,2,1
2378,85,293288,4105028,1,3522799,9087,3,43239,254,2,1
2379,64,293288,1141219,1,1000428,27063,3,17243,319,2,1
2380,20,293288,1029011,1,904166,\N,12,10986,329,2,1
2381,66,293288,3144650,2,2705444,548,3,55245,242,2,1
2382,36,293288,1656776,1,1436036,27813,3,24971,26,2,1
2383,46,293288,2224957,1,1920405,5841,3,18707,240,2,1
2384,60,293288,2832793,1,2435413,29664,3,39260,242,2,1
2385,9,293288,180492,1,161903,26858,3,878,60,2,1
2386,56,293288,2665365,1,2293605,29664,3,47146,242,2,1
2387,9,30248,567330,1,504423,30673,3,32638,319,2,1
2388,26,30248,91935,2,83984,8518,3,28661,21,2,1
2389,30,30248,1403546,1,1224720,9170,3,42368,253,2,1
2390,26,30248,33976,1,33086,6141,3,1484,248,2,1
2391,90,30248,2258429,2,1947953,\N,18,51402,322,2,1
2392,40,30248,944174,1,831584,\N,18,36984,73,2,1
2393,45,30248,1347838,1,1178005,\N,18,36984,73,2,1
2394,34,30248,1519983,1,1321539,8988,3,48246,253,2,1
2395,60,30248,2739159,2,2355472,9143,3,48246,251,2,1
2396,91,30248,4348010,1,3728421,9223,3,62522,253,2,1
2397,8,30248,407269,1,363520,8997,3,16338,247,2,1
2398,90,30248,3203541,1,2756279,8639,3,57550,258,2,1
2399,40,30248,1793326,1,1552968,9152,3,47608,248,2,1
2400,47,30248,39619,1,37988,31956,3,24886,26,2,1
2401,32,30248,1614986,1,1400561,5143,3,46594,248,2,1
2402,17,30248,923151,1,813120,\N,5,35420,297,2,1
2403,37,30248,1408856,1,1229196,9103,3,31531,247,2,1
2404,26,30248,1015468,1,892535,9170,3,43415,253,2,1
2405,46,30248,2203648,1,1902218,9379,3,24156,256,2,1
2406,37,30248,1617269,2,1402465,9044,3,35416,253,2,1
2407,15,30248,822689,2,725761,9100,3,35064,248,2,1
2408,34,30248,1520039,1,1321591,8988,3,48246,253,2,1
2409,42,30248,1510722,1,1313544,\N,18,43398,32,2,1
2410,42,30248,1965457,1,1700599,9170,3,43415,253,2,1
2411,26,30248,1133115,1,993476,8555,3,15698,322,2,1
2412,82,30248,3899310,1,3349689,9154,3,21053,247,2,1
2413,11,307212,567330,1,504423,30673,3,32638,319,2,1
2414,11,307212,11052,1,12488,\N,18,8385,6,2,1
2415,1,307212,11053,1,12489,\N,18,8385,6,2,1
2416,14,307212,5980,1,7255,\N,18,1903,6,2,1
2417,13,307212,5980,1,7255,\N,18,1903,6,2,1
2418,29,307212,5980,1,7255,\N,18,1903,6,2,1
2419,83,307212,5980,1,7255,\N,18,1903,6,2,1
2420,86,307212,11050,1,12486,\N,18,8385,6,2,1
2421,74,307212,882344,1,777688,\N,18,10989,297,2,1
2422,85,307212,4089042,1,3509332,\N,18,39111,319,2,1
2423,86,307212,4097183,1,3516142,\N,18,24894,319,2,1
2424,49,307212,1836998,1,1590597,\N,12,10989,6,2,1
2425,76,307212,2990827,1,2572252,\N,18,31552,322,2,1
2426,13,307212,724575,1,641085,\N,18,10945,319,2,1
2427,8,307212,407899,1,364064,\N,18,37660,322,2,1
2428,76,307212,3443675,1,2964773,\N,18,8385,6,2,1
2429,29,307212,119958,1,108210,8997,3,18165,247,2,1
2430,58,307212,2693341,1,2317305,4099,3,25197,321,2,1
2431,42,307212,119996,1,108243,27063,3,17243,319,2,1
2432,23,307212,1212312,1,1060886,\N,18,37661,322,2,1
2433,26,307212,187742,1,168440,26858,3,37857,60,2,1
2434,24,307212,187742,1,168440,26858,3,37857,60,2,1
2435,53,307212,2278892,1,1966194,\N,5,20617,232,2,1
2436,63,307212,2462427,1,2121436,\N,18,20292,305,2,1
2437,16,307212,619700,1,550278,28633,3,17625,250,2,1
2438,12,307212,437850,1,389203,\N,18,38761,322,2,1
2439,60,307212,2672595,1,2299853,8807,3,51429,250,2,1
2440,8,307212,195098,1,175078,8846,3,31514,247,2,1
2441,34,307212,482265,1,428961,\N,5,10568,296,2,1
2442,57,307212,2705002,1,2327194,27031,3,42171,317,2,1
2443,58,307212,2681785,1,2307731,\N,5,19862,82,2,1
2444,49,307212,2280747,1,1967767,\N,18,27822,46,2,1
2445,42,307212,619670,1,550255,28633,3,17625,250,2,1
2446,28,307212,206687,1,185701,\N,18,32008,207,2,1
2447,10,307212,206687,1,185701,\N,18,32008,207,2,1
2448,3,307212,206687,1,185701,\N,18,32008,207,2,1
2449,15,307212,850632,1,749724,9044,3,35416,253,2,1
2450,57,307212,2681778,1,2307725,\N,5,19862,82,2,1
2451,41,307212,1009591,1,887429,8994,3,38974,259,2,1
2452,53,307212,2424677,1,2089379,9152,3,47608,247,2,1
2453,18,307212,741272,1,655729,9085,3,37598,249,2,1
2454,16,307212,878308,2,774166,\N,5,22716,99,2,1
2455,21,307212,1161297,1,1017001,27500,3,33434,238,2,1
2456,30,307212,1363717,1,1191538,\N,5,22716,333,2,1
2457,14,307212,841207,1,741668,8555,3,18891,322,2,1
2458,77,307212,3631628,1,3126441,29664,3,35550,242,2,1
2459,57,307212,2615548,1,2251343,29664,3,35550,242,2,1
2460,17,307212,921688,1,811868,8703,3,34880,319,2,1
2461,46,307212,2185959,1,1887071,\N,18,47639,247,2,1
2462,1,307212,233802,1,210081,\N,18,10989,298,2,1
2463,11,368749,567330,1,504423,30673,3,32638,319,1,1
2464,34,368749,13069,1,14495,1400,2,768,317,1,1
2465,35,368749,1216572,1,1064589,643,3,918,6,1,1
2466,9,368749,22184,1,23033,\N,12,10989,297,1,1
2467,31,368749,1145367,1,1003786,\N,18,27843,47,1,1
2468,35,368749,891408,1,785723,5759,3,7710,6,1,1
2469,31,368749,569079,1,506024,1370,2,1132,319,1,1
2470,48,368749,1890380,1,1636535,643,3,7115,6,1,1
2471,53,368749,61308,1,56828,992,3,4751,321,1,1
2472,6,368749,430265,1,383075,27063,3,25732,319,1,1
2473,73,368749,3493035,1,3008231,27063,3,28091,319,1,1
2474,22,368749,611803,1,543476,\N,18,33225,322,1,1
2475,19,368749,507407,1,451523,9170,3,38063,255,1,1
2476,63,368749,2870328,1,2467740,27063,3,53022,319,1,1
2477,18,368749,909508,1,801498,8733,3,33431,251,1,1
2478,18,368749,916099,1,807080,27031,3,32735,317,1,1
2479,8,368749,537989,1,478515,30673,3,38159,319,1,1
2480,7,368749,119984,1,108232,27063,3,17243,319,1,1
2481,47,368749,2130090,1,1839778,8987,3,44853,247,1,1
2482,77,368749,3526936,1,3037752,\N,18,14681,203,1,1
2483,69,368749,3027007,1,2603271,\N,18,10989,216,1,1
2484,76,368749,1838686,1,1592078,1370,2,22356,319,1,1
2485,15,368749,727006,1,643160,\N,18,9058,6,1,1
2486,31,368749,1649768,1,1430273,528,3,34194,247,1,1
2487,31,368749,1641014,1,1422720,9065,3,44839,247,1,1
2488,11,378762,567330,1,504423,30673,3,32638,319,2,1
2489,31,378762,1250455,1,1093892,\N,18,39804,322,2,1
2490,9,378762,584782,2,520056,\N,18,31552,322,2,1
2491,17,378762,896597,1,790394,\N,18,30822,322,2,1
2492,82,378762,3524292,1,3035508,27031,3,42171,317,2,1
2493,17,378762,918536,1,809167,\N,18,37647,319,2,1
2494,18,378762,873005,1,769460,8502,3,18711,6,2,1
2495,17,378762,873005,2,769460,8502,3,18711,6,2,1
2496,17,378762,644517,1,572206,8502,3,18711,82,2,1
2497,20,378762,358995,1,322019,9033,3,30491,322,2,1
2498,32,378762,1508864,1,1312021,\N,18,39179,322,2,1
2499,38,378762,1622432,1,1406877,9170,3,45005,253,2,1
2500,28,378762,1425432,1,1243082,8555,3,21159,322,2,1
2501,32,378762,1584002,1,1375044,\N,18,46085,238,2,1
2502,39,378762,1300912,1,1137444,\N,18,30908,322,2,1
2503,61,378762,1742192,1,1508571,\N,18,21078,25,2,1
2504,39,378762,1617126,1,1402345,9033,3,30714,322,2,1
2505,14,378762,750170,1,663299,\N,18,38761,322,2,1
2506,12,378762,180248,1,161689,8593,3,19012,322,2,1
2507,60,378762,94942,1,86568,27063,3,25732,319,2,1
2508,38,378762,1585948,1,1376616,5912,3,22808,322,2,1
2509,52,378762,2348291,2,2024682,9033,3,36208,322,2,1
2510,9,378762,349743,1,313898,\N,18,31390,322,2,1
2511,64,378762,111845,1,101229,27063,3,25732,319,2,1
2512,13,378762,40481,1,38721,26121,8,14659,215,2,1
2513,26,378762,1168100,1,1022944,\N,18,31397,322,2,1
2514,31,378762,1585579,1,1376303,5912,3,22808,322,2,1
2515,28,378762,893893,1,787984,8555,3,15698,322,2,1
2516,46,378762,1991460,2,1722636,31956,3,43180,26,2,1
2517,61,378762,2768599,1,2380746,8518,3,35952,21,2,1
2518,7,378762,340768,2,305934,8518,3,28189,21,2,1
2519,2,378762,121593,1,109619,5912,3,22808,322,2,1
2520,8,378762,159035,1,142559,8593,3,18560,322,2,1
2521,25,378762,834601,2,736070,8555,3,18891,322,2,1
2522,17,378762,129212,1,116161,5912,3,22808,322,2,1
2523,26,378762,129212,1,116161,5912,3,22808,322,2,1
2524,23,378762,129212,1,116161,5912,3,22808,322,2,1
2525,46,378762,2041653,1,1764683,9033,3,30714,322,2,1
2526,66,378762,2505509,1,2157755,27063,3,25732,319,2,1
2527,61,378762,2890532,2,2484784,2108,3,52014,248,2,1
2528,52,378762,1326541,1,1159787,8593,3,17882,322,2,1
2529,59,378762,2721587,1,2340857,8933,3,48808,322,2,1
2530,5,378762,473706,1,421418,29664,3,28657,238,2,1
2531,2,378762,120992,1,109125,8593,3,17882,322,2,1
2532,24,378762,832585,1,734410,8555,3,18891,322,2,1
2533,8,378762,129855,1,116738,27063,3,17243,319,2,1
2534,78,378762,3703547,1,3186819,9033,3,36152,322,2,1
2535,29,378762,1496862,1,1301456,27211,3,20556,322,2,1
2536,82,378762,3847172,1,3306113,8555,3,15698,322,2,1
2537,25,378762,1298048,1,1135106,9056,3,32060,247,2,1
2538,26,378762,1359542,1,1187986,30888,3,16713,6,2,1
2539,16,378762,884088,1,779249,27813,3,24971,26,2,1
2540,9,422552,567330,1,504423,30673,3,32638,319,3,1
2541,57,422552,1807219,1,1564817,\N,18,14681,289,3,1
2542,33,422552,1416944,1,1236116,\N,18,47821,322,3,1
2543,5,422552,333302,2,299395,27031,3,1835,317,3,1
2544,52,422552,1447022,1,1253258,\N,18,39794,322,3,1
2545,44,422552,157148,1,140886,1370,2,1132,319,3,1
2546,55,422552,2544047,1,2190781,26858,3,50888,60,3,1
2547,91,422552,3610519,1,3108449,27063,3,25733,319,3,1
2548,5,422552,355760,1,319180,\N,18,31552,322,3,1
2549,52,422552,119997,1,108244,27063,3,17243,319,3,1
2550,39,422552,1711578,1,1482336,27031,3,32735,317,3,1
2551,7,422552,28582,1,28767,\N,18,8371,54,3,1
2552,48,422552,795508,1,702324,\N,18,13855,54,3,1
2553,4,422552,287670,1,258828,7416,3,26315,6,3,1
2554,6,422552,282673,1,254374,\N,18,19931,233,3,1
2555,49,422552,1400379,1,1203449,\N,18,38769,322,3,1
2556,19,422552,102979,1,93604,30673,3,32638,319,3,1
2557,78,422552,3230248,1,2779202,8593,3,17963,322,3,1
2558,44,422552,1961980,1,1697583,\N,18,27144,54,3,1
2559,50,422552,1542692,1,1340309,\N,18,39177,322,3,1
2560,64,422552,2005866,1,1734696,27031,3,32735,317,3,1
2561,10,422552,162709,1,146034,\N,18,13870,8,3,1
2562,9,422552,415090,1,370507,\N,18,15025,54,3,1
2563,16,422552,897208,2,790911,27063,3,25732,319,3,1
2564,17,422552,945351,1,832657,29664,3,35550,242,3,1
2565,84,422552,4108828,1,3525980,22285,8,59781,277,3,1
2566,2,422552,286028,1,257407,27813,3,16261,26,3,1
2567,10,423089,567330,1,504423,30673,3,32638,319,3,1
2568,74,423089,882344,1,777688,\N,18,10989,297,3,1
2569,16,423089,567373,1,504466,30673,3,32638,319,3,1
2570,17,423089,567373,1,504466,30673,3,32638,319,3,1
2571,10,423089,607787,1,540080,\N,18,31840,322,3,1
2572,28,423089,1448861,1,1262656,\N,18,47816,322,3,1
2573,7,423089,91935,1,83984,8518,3,28661,21,3,1
2574,28,423089,1163452,1,1018880,27031,3,1835,317,3,1
2575,41,423089,1787050,1,1547608,\N,18,10989,291,3,1
2576,23,423089,921202,1,811496,8703,3,34880,319,3,1
2577,22,423089,1047841,1,920142,27031,3,32735,318,3,1
2578,31,423089,730365,1,646113,\N,5,8440,297,3,1
2579,56,423089,1488024,1,1294935,992,3,4751,321,3,1
2580,5,423089,437850,1,389203,\N,18,38761,322,3,1
2581,17,423089,916099,1,807080,27031,3,32735,317,3,1
2582,27,423089,1465042,2,1276127,\N,12,21199,54,3,1
2583,25,423089,1274382,1,1114299,8703,3,34880,319,3,1
2584,22,423089,102979,1,93604,30673,3,32638,319,3,1
2585,69,423089,3215385,1,2766219,\N,5,20030,82,3,1
2586,48,423089,2280747,1,1967767,\N,18,27822,46,3,1
2587,64,423089,2775531,1,2386668,\N,18,10990,6,3,1
2588,74,423089,2266533,1,1955732,27031,3,42171,317,3,1
2589,18,423089,688868,1,610407,8748,3,27330,247,3,1
2590,56,423089,2680750,1,2306814,9379,3,24157,247,3,1
2591,12,425284,567330,1,504423,30673,3,32638,319,2,1
2592,15,425284,267775,1,240680,\N,18,31230,322,2,1
2593,29,425284,11032,1,12465,\N,18,2420,6,2,1
2594,9,425284,267774,1,240680,\N,18,31230,322,2,1
2595,41,425284,1681032,1,1456637,63,2,8380,317,2,1
2596,56,425284,53919,1,50224,\N,18,7273,322,2,1
2597,74,425284,3014720,1,2592732,1370,2,16322,319,2,1
2598,53,425284,1447022,1,1253258,\N,18,39794,322,2,1
2599,13,425284,128593,1,115600,\N,18,5551,319,2,1
2600,59,425284,2705133,1,2327312,27031,3,42171,317,2,1
2601,6,425284,407899,1,364064,\N,18,37660,322,2,1
2602,80,425284,421457,1,375733,\N,18,34508,47,2,1
2603,88,425284,2611769,1,2248110,13575,8,39288,73,2,1
2604,8,425284,82262,1,75437,8518,3,31462,21,2,1
2605,80,425284,83564,1,76578,\N,18,22918,319,2,1
2606,13,425284,786545,1,694545,8703,3,34880,319,2,1
2607,62,425284,2739355,1,2355650,9143,3,48246,248,2,1
2608,27,425284,53759,1,50074,\N,18,7273,322,2,1
2609,4,425284,358961,1,321987,30673,3,32638,319,2,1
2610,49,425284,2335629,1,2014096,27031,3,42171,317,2,1
2611,6,425284,477990,1,425259,30673,3,32638,319,2,1
2612,7,425284,442978,1,393886,27031,3,32735,318,2,1
2613,13,425284,586325,1,521350,9033,3,30714,322,2,1
2614,7,425284,551912,1,490988,30673,3,32638,319,2,1
2615,63,425284,2672123,1,2299446,643,3,2623,6,2,1
2616,78,425284,2208040,1,1906006,27031,3,32735,317,2,1
2617,40,425284,1250210,2,1093659,1638,2,36202,319,2,1
2618,78,425284,3514760,1,3027148,\N,18,40087,47,2,1
2619,71,425284,2883430,2,2478753,\N,5,7809,220,2,1
2620,24,425284,1148422,1,1006483,27031,3,32735,317,2,1
2621,78,425284,3632756,2,3127397,27063,3,28091,319,2,1
2622,79,425284,3662287,1,3152217,27031,3,42171,318,2,1
2623,1,425284,211811,1,190366,30673,3,32638,319,2,1
2624,22,425284,938227,1,826303,\N,18,20546,200,2,1
2625,57,425284,2705002,1,2327194,27031,3,42171,317,2,1
2626,91,425284,4217666,1,3618252,9392,3,16007,248,2,1
2627,74,425284,3586516,1,3087837,27031,3,42171,317,2,1
2628,10,425284,434772,1,386906,11917,8,30720,205,2,1
2629,75,425284,3499792,1,3014141,\N,18,47350,47,2,1
2630,75,425284,3511659,1,3024374,14416,8,41173,292,2,1
2631,80,425284,3804259,1,3270011,22119,8,13884,297,2,1
2632,72,425284,3345356,1,2878225,\N,5,7809,109,2,1
2633,88,425284,4188567,2,3593192,22105,8,11427,297,2,1
2634,78,425284,3739888,1,3216955,\N,18,55485,176,2,1
2635,24,425284,1139229,2,998728,30673,3,38159,319,2,1
2636,11,425284,625247,1,555216,8703,3,34880,319,2,1
2637,11,425284,315644,1,283531,30673,3,38159,319,2,1
2638,10,425284,585833,1,520937,8703,3,34880,319,2,1
2639,5,425284,472850,1,420671,8703,3,31233,319,2,1
2640,13,425284,309261,1,277600,8703,3,31233,319,2,1
2641,5,425284,406803,1,363108,\N,18,39111,319,2,1
2642,80,425284,3694212,1,3178804,\N,18,49711,47,2,1
2643,66,425284,79287,2,72909,27063,3,28091,319,2,1
2644,76,425284,3603847,1,3102821,14416,8,41173,292,2,1
2645,64,425284,3086522,1,2654815,\N,5,16072,82,2,1
2646,76,425284,3504864,1,3018537,13259,8,37925,326,2,1
2647,22,425284,1067838,1,937363,\N,18,7273,322,2,1
2648,63,425284,2881713,1,2477335,548,3,55245,238,2,1
2649,11,425284,586567,1,521556,8703,3,34880,319,2,1
2650,25,425284,783112,1,691619,4165,3,19217,2,2,1
2651,73,425284,3064987,1,2636081,\N,18,14928,176,2,1
2652,41,425284,1871560,1,1620265,9108,3,47322,319,2,1
2653,77,425284,3354269,1,2886225,\N,18,56005,27,2,1
2654,12,425284,715235,1,632919,8703,3,34880,319,2,1
2655,20,425284,784776,1,693110,27063,3,15727,319,2,1
2656,7,425284,47492,1,44523,8518,3,28661,21,2,1
2657,80,425284,3845297,1,3304534,21982,8,25916,326,2,1
2658,66,425284,3116320,1,2681241,29664,3,44622,242,2,1
2659,29,425284,1537662,1,1336120,9048,3,45000,247,2,1
2660,64,425284,3031925,1,2607471,\N,18,20936,133,2,1
2661,52,425284,2498715,1,2151977,29664,3,47147,238,2,1
2662,26,425284,1349850,1,1177948,\N,18,26011,176,2,1
2663,76,425284,3559067,1,3064529,11153,8,21287,87,2,1
2664,1,425284,36179,1,35002,27063,3,25364,319,2,1
2665,9,532689,567330,1,504423,30673,3,32638,319,4,1
2666,2,532689,22184,2,23033,\N,12,10989,297,4,1
2667,31,532689,22184,1,23033,\N,12,10989,297,4,1
2668,84,532689,4089042,1,3509332,\N,18,39111,319,4,1
2669,26,532689,648402,1,575608,\N,12,18103,54,4,1
2670,76,532689,1836995,1,1590593,\N,12,10989,203,4,1
2671,15,532689,507077,1,451249,8911,3,6637,247,4,1
2672,13,532689,507077,1,451249,8911,3,6637,247,4,1
2673,11,532689,119958,1,108210,8997,3,18165,247,4,1
2674,19,532689,741270,1,655729,9085,3,37598,253,4,1
2675,14,532689,108926,1,98720,8703,3,31233,319,4,1
2676,17,532689,154228,1,138286,8518,3,28189,21,4,1
2677,65,532689,53250,1,49618,\N,18,17627,54,4,1
2678,21,532689,895460,1,789427,\N,18,28445,40,4,1
2679,91,532689,4362506,1,3740826,\N,12,10989,289,4,1
2680,65,532689,2971715,1,2555149,\N,12,8371,54,4,1
2681,50,532689,22994,1,23756,\N,12,22076,300,4,1
2682,78,532689,22994,1,23756,\N,12,22076,300,4,1
2683,47,532689,2246301,1,1938688,8850,3,41402,247,4,1
2684,21,532689,1120042,1,982279,\N,18,22606,289,4,1
2685,1,532689,173054,2,155212,\N,18,27954,54,4,1
2686,79,532689,1017370,1,894200,27031,3,32735,317,4,1
2687,32,532689,1343808,1,1174554,8988,3,41525,251,4,1
2688,79,532689,3650673,1,3142718,29045,3,12461,6,4,1
2689,7,532689,447952,1,398311,8703,3,34880,319,4,1
2690,13,532689,597045,1,530682,\N,18,31829,322,4,1
2691,38,532689,1797613,1,1556547,8904,3,37965,247,4,1
2692,64,532689,799775,1,705988,\N,18,2003,54,4,1
2693,68,532689,1931819,1,1671850,\N,18,22817,54,4,1
2694,50,532689,1284070,1,1122758,27031,3,32735,317,4,1
2695,45,532689,2131120,1,1840676,8956,3,44995,247,4,1
2696,79,532689,3552967,1,3059342,8838,3,32040,247,4,1
2697,75,532689,2432821,1,2096311,\N,18,8371,54,4,1
2698,35,532689,1571076,1,1364134,9154,3,21054,247,4,1
2699,54,532689,2516015,1,2166726,\N,12,22262,54,4,1
2700,19,532689,804939,1,710426,8521,3,36879,247,4,1
2701,42,532689,1259989,1,1101806,9170,3,38063,253,4,1
2702,38,532689,1231165,1,1077128,9265,3,41003,247,4,1
2703,43,532689,1864405,1,1614099,9337,3,16053,248,4,1
2704,24,532689,1194924,1,1045980,9120,3,25186,247,4,1
2705,20,532689,1057871,1,928832,9164,3,28222,247,4,1
2706,9,532689,158387,1,142030,27813,3,34773,26,4,1
2707,50,532689,2332068,1,2011120,8784,3,17366,247,4,1
2708,41,532689,1900212,1,1645033,8904,3,37965,247,4,1
2709,38,532689,1826483,1,1581412,8901,3,48392,247,4,1
2710,40,532689,1871273,1,1620041,9050,3,20286,254,4,1
2711,20,532689,1060873,1,931372,9170,3,42368,253,4,1
2712,46,532689,1579335,1,1371086,8668,3,16053,247,4,1
2713,11,532689,633953,1,563130,9047,3,2616,247,4,1
2714,47,532689,2295170,1,1980063,9305,3,51660,247,4,1
2715,35,532689,1528685,1,1328723,9027,3,27437,247,4,1
2716,76,532689,3700398,1,3184119,9235,3,36676,247,4,1
2717,30,532689,1285162,1,1123727,8668,3,21083,247,4,1
2718,42,532689,1927724,1,1668415,9170,3,43415,253,4,1
2719,10,535417,567330,1,504423,30673,3,32638,319,2,1
2720,55,535417,114074,1,103193,129,2,35127,6,2,1
2721,2,535417,32573,1,31961,129,2,22123,6,2,1
2722,10,535417,243890,1,219179,129,2,22126,6,2,1
2723,25,535417,32571,1,31960,129,2,22123,6,2,1
2724,22,535417,32571,1,31960,129,2,22123,6,2,1
2725,30,535417,32571,1,31960,129,2,22123,6,2,1
2726,21,535417,32571,1,31960,129,2,22123,6,2,1
2727,24,535417,32571,1,31960,129,2,22123,6,2,1
2728,39,535417,1324030,1,1147412,\N,18,39793,322,2,1
2729,19,535417,35392,1,34286,129,2,22123,6,2,1
2730,71,535417,3034590,1,2609721,\N,5,21185,289,2,1
2731,61,535417,2340843,2,2018489,\N,5,6974,138,2,1
2732,88,535417,2589704,1,2229821,\N,18,15920,25,2,1
2733,81,535417,3845974,1,3305108,\N,18,14681,203,2,1
2734,27,535417,1318295,1,1152685,\N,18,38764,322,2,1
2735,49,535417,2226086,1,1921446,27063,3,17243,319,2,1
2736,81,535417,5766,1,7039,4737,3,816,319,2,1
2737,34,535417,1518258,2,1320056,\N,18,10989,6,2,1
2738,37,535417,1518258,1,1320056,\N,18,10989,6,2,1
2739,12,535417,704841,1,624161,8703,3,34880,319,2,1
2740,36,535417,45681,1,42801,\N,18,27758,25,2,1
2741,65,535417,2661859,1,2290677,31896,3,20994,262,2,1
2742,64,535417,3002185,1,2582126,8791,3,48723,319,2,1
2743,73,535417,3270217,1,2813286,643,3,10988,6,2,1
2744,62,535417,2898812,1,2491803,\N,5,47312,289,2,1
2745,18,535417,824330,2,727336,13629,8,37123,329,2,1
2746,18,535417,758190,1,670226,9033,3,30491,322,2,1
2747,70,535417,3350300,1,2882724,\N,18,14682,291,2,1
2748,71,535417,2772613,1,2384143,643,3,10988,6,2,1
2749,19,535417,914571,1,805797,27031,3,32735,317,2,1
2750,69,535417,367704,1,331949,\N,5,7809,220,2,1
2751,28,535417,1483106,2,1291056,27031,3,32735,317,2,1
2752,70,535417,3270223,1,2813292,643,3,10988,6,2,1
2753,77,535417,3593835,1,3094256,\N,18,14682,6,2,1
2754,21,535417,1127876,1,988907,27063,3,17243,319,2,1
2755,74,535417,3449071,1,2969523,\N,18,9058,297,2,1
2756,25,535417,1242524,1,1086896,15922,8,29339,98,2,1
2757,31,535417,1543318,1,1340830,8777,3,24651,247,2,1
2758,83,535417,3975445,1,3414642,27063,3,53022,319,2,1
2759,73,535417,3440598,1,2962004,\N,18,14682,297,2,1
2760,52,535417,436346,1,388233,8593,3,18352,322,2,1
2761,61,535417,2912256,1,2503357,9431,3,45656,247,2,1
2762,38,535417,1766279,1,1529459,\N,5,15855,297,2,1
2763,61,535417,2770231,1,2382134,548,3,51425,242,2,1
2764,90,535417,4361130,1,3739631,27063,3,28091,319,2,1
2765,74,535417,3121034,1,2685325,8502,3,30161,6,2,1
2766,60,535417,1885333,1,1632103,27031,3,32735,318,2,1
2767,72,535417,3492321,1,3007481,9408,3,9732,247,2,1
2768,91,535417,4411744,2,3782899,27031,3,42171,317,2,1
2769,73,535417,3378843,1,2907732,643,3,2623,6,2,1
2770,69,535417,2978770,1,2561616,\N,18,14681,297,2,1
2771,58,535417,2643049,1,2274889,24,3,51245,5,2,1
2772,19,535417,975583,1,858326,8803,3,28013,247,2,1
2773,74,535417,3417782,1,2941926,\N,18,9058,297,2,1
2774,19,535417,207081,1,186059,31354,3,2071,247,2,1
2775,38,535417,1723215,2,1492364,\N,18,44082,238,2,1
2776,82,535417,3968521,1,3408660,24,3,51245,5,2,1
2777,5,535417,203514,2,182790,30673,3,38159,319,2,1
2778,12,535417,726543,1,642763,27813,3,29375,26,2,1
2779,39,535417,1811401,1,1568463,\N,18,18497,27,2,1
2780,9,563227,567330,1,504423,30673,3,32638,319,3,1
2781,51,563227,1447022,1,1253258,\N,18,39794,322,3,1
2782,51,563227,1500940,1,1305102,\N,18,39804,322,3,1
2783,69,563227,3139207,1,2700851,\N,8,631,292,3,1
2784,50,563227,2087309,1,1803297,\N,18,29911,73,3,1
2785,80,563227,3848218,1,3306991,\N,18,49635,322,3,1
2786,72,563227,2920685,1,2510968,27031,3,32735,317,3,1
2787,74,563227,3349464,1,2882019,\N,18,14681,88,3,1
2788,86,563227,3477332,1,2994370,\N,18,14682,326,3,1
2789,45,563227,1905327,1,1649357,9265,3,36467,247,3,1
2790,49,563227,2346075,1,2022766,\N,18,14681,292,3,1
2791,89,563227,4205352,1,3607668,\N,18,14682,215,3,1
2792,10,571561,567330,2,504423,30673,3,32638,319,4,1
2793,74,571561,3208745,1,2760618,8518,3,35946,21,4,1
2794,18,571561,870295,1,765456,\N,18,39805,322,4,1
